timestamp,open,high,low,close,volume,datetime
1636329600000,2774.0,2774.0,2727.0,2744.0,502200,2021-11-08
1636416000000,2505.0,2654.0,2482.0,2497.0,1069900,2021-11-09
1636502400000,2488.0,2534.0,2453.0,2484.0,514500,2021-11-10
1636588800000,2436.0,2505.0,2433.0,2503.0,368800,2021-11-11
1636675200000,2534.0,2579.0,2531.0,2565.0,407300,2021-11-12
1636934400000,2615.0,2659.0,2604.0,2625.0,440500,2021-11-15
1637020800000,2619.0,2646.0,2594.0,2613.0,336600,2021-11-16
1637107200000,2658.0,2659.0,2610.0,2637.0,391600,2021-11-17
1637193600000,2650.0,2689.0,2643.0,2675.0,519700,2021-11-18
1637280000000,2716.0,2781.0,2711.0,2768.0,483600,2021-11-19
1637539200000,2749.0,2775.0,2730.0,2754.0,326900,2021-11-22
1637712000000,2740.0,2760.0,2701.0,2714.0,347800,2021-11-24
1637798400000,2726.0,2734.0,2695.0,2728.0,171500,2021-11-25
1637884800000,2727.0,2727.0,2652.0,2665.0,291600,2021-11-26
1638144000000,2615.0,2623.0,2533.0,2544.0,298000,2021-11-29
1638230400000,2591.0,2598.0,2483.0,2489.0,624500,2021-11-30
1638316800000,2480.0,2551.0,2444.0,2527.0,294000,2021-12-01
1638403200000,2479.0,2537.0,2468.0,2520.0,272100,2021-12-02
1638489600000,2530.0,2580.0,2485.0,2573.0,250200,2021-12-03
1638748800000,2584.0,2650.0,2581.0,2628.0,346000,2021-12-06
1638835200000,2642.0,2716.0,2629.0,2704.0,270700,2021-12-07
1638921600000,2734.0,2738.0,2697.0,2713.0,259100,2021-12-08
1639008000000,2713.0,2741.0,2703.0,2713.0,182200,2021-12-09
1639094400000,2696.0,2727.0,2679.0,2701.0,189900,2021-12-10
1639353600000,2735.0,2750.0,2716.0,2726.0,169100,2021-12-13
1639440000000,2717.0,2731.0,2693.0,2705.0,188000,2021-12-14
1639526400000,2671.0,2700.0,2661.0,2667.0,277100,2021-12-15
1639612800000,2716.0,2731.0,2684.0,2710.0,489000,2021-12-16
1639699200000,2708.0,2727.0,2655.0,2671.0,520100,2021-12-17
1639958400000,2628.0,2637.0,2563.0,2572.0,193100,2021-12-20
1640044800000,2622.0,2627.0,2564.0,2598.0,264900,2021-12-21
1640131200000,2594.0,2594.0,2548.0,2559.0,248100,2021-12-22
1640217600000,2605.0,2612.0,2582.0,2594.0,306000,2021-12-23
1640304000000,2586.0,2601.0,2573.0,2584.0,254800,2021-12-24
1640563200000,2544.0,2558.0,2519.0,2526.0,213300,2021-12-27
1640649600000,2550.0,2605.0,2549.0,2605.0,284100,2021-12-28
1640736000000,2589.0,2623.0,2589.0,2603.0,220200,2021-12-29
1640822400000,2583.0,2595.0,2561.0,2582.0,160700,2021-12-30
1641254400000,2623.0,2628.0,2582.0,2628.0,197800,2022-01-04
1641340800000,2630.0,2631.0,2586.0,2591.0,256600,2022-01-05
1641427200000,2691.0,2767.0,2675.0,2683.0,789900,2022-01-06
1641513600000,2727.0,2740.0,2635.0,2666.0,555000,2022-01-07
1641859200000,2683.0,2733.0,2657.0,2691.0,410500,2022-01-11
1641945600000,2716.0,2723.0,2688.0,2716.0,346400,2022-01-12
1642032000000,2712.0,2763.0,2693.0,2743.0,258300,2022-01-13
1642118400000,2708.0,2708.0,2658.0,2677.0,254200,2022-01-14
1642377600000,2701.0,2734.0,2697.0,2719.0,197400,2022-01-17
1642464000000,2680.0,2713.0,2639.0,2651.0,478400,2022-01-18
1642550400000,2601.0,2622.0,2545.0,2553.0,356400,2022-01-19
1642636800000,2532.0,2567.0,2503.0,2518.0,417500,2022-01-20
1642723200000,2455.0,2470.0,2419.0,2448.0,907200,2022-01-21
1642982400000,2423.0,2530.0,2407.0,2522.0,699700,2022-01-24
1643068800000,2520.0,2560.0,2478.0,2504.0,628200,2022-01-25
1643155200000,2511.0,2564.0,2505.0,2544.0,542700,2022-01-26
1643241600000,2564.0,2619.0,2460.0,2468.0,711300,2022-01-27
1643328000000,2507.0,2584.0,2502.0,2583.0,415100,2022-01-28
