timestamp,open,high,low,close,volume,datetime
1636329600000,5130.0,5178.0,5104.0,5158.0,1226600,2021-11-08
1636416000000,5145.0,5151.0,5036.0,5036.0,1297400,2021-11-09
1636502400000,5010.0,5027.0,4900.0,4904.0,1872700,2021-11-10
1636588800000,4885.0,4967.0,4881.0,4913.0,1241800,2021-11-11
1636675200000,5100.0,5100.0,4923.0,4963.0,2506500,2021-11-12
1636934400000,5000.0,5017.0,4912.0,4923.0,1503200,2021-11-15
1637020800000,4910.0,4978.0,4899.0,4957.0,1578200,2021-11-16
1637107200000,4929.0,4982.0,4917.0,4977.0,1277700,2021-11-17
1637193600000,4912.0,4916.0,4836.0,4890.0,2260300,2021-11-18
1637280000000,4891.0,4926.0,4871.0,4907.0,1660300,2021-11-19
1637539200000,4917.0,4942.0,4875.0,4930.0,1675500,2021-11-22
1637712000000,4923.0,4962.0,4892.0,4896.0,1734600,2021-11-24
1637798400000,4879.0,4906.0,4852.0,4857.0,1106800,2021-11-25
1637884800000,4816.0,4831.0,4732.0,4752.0,1729800,2021-11-26
1638144000000,4663.0,4668.0,4603.0,4605.0,1962600,2021-11-29
1638230400000,4674.0,4718.0,4593.0,4605.0,3465400,2021-11-30
1638316800000,4589.0,4659.0,4551.0,4622.0,2522500,2021-12-01
1638403200000,4610.0,4715.0,4584.0,4701.0,2269000,2021-12-02
1638489600000,4725.0,4807.0,4720.0,4803.0,1679500,2021-12-03
1638748800000,4806.0,4837.0,4743.0,4819.0,1728000,2021-12-06
1638835200000,4889.0,4955.0,4858.0,4933.0,2151200,2021-12-07
1638921600000,4974.0,4984.0,4917.0,4967.0,2585100,2021-12-08
1639008000000,4975.0,5055.0,4964.0,5019.0,2268100,2021-12-09
1639094400000,4994.0,5019.0,4919.0,4923.0,1780200,2021-12-10
1639353600000,4993.0,4999.0,4963.0,4966.0,1095400,2021-12-13
1639440000000,4978.0,5000.0,4950.0,4977.0,1526700,2021-12-14
1639526400000,4910.0,4965.0,4904.0,4934.0,1110200,2021-12-15
1639612800000,4982.0,5016.0,4930.0,4973.0,1317600,2021-12-16
1639699200000,4950.0,4998.0,4940.0,4961.0,1718100,2021-12-17
1639958400000,4821.0,4844.0,4743.0,4748.0,2151000,2021-12-20
1640044800000,4818.0,4883.0,4807.0,4864.0,1360500,2021-12-21
1640131200000,4915.0,4939.0,4903.0,4924.0,1216700,2021-12-22
1640217600000,4962.0,4997.0,4933.0,4997.0,917800,2021-12-23
1640304000000,4999.0,5003.0,4966.0,4993.0,566400,2021-12-24
1640563200000,4995.0,5047.0,4990.0,5030.0,791700,2021-12-27
1640649600000,5078.0,5097.0,5047.0,5096.0,1248800,2021-12-28
1640736000000,4985.0,5019.0,4914.0,4940.0,1207500,2021-12-29
1640822400000,4926.0,4977.0,4905.0,4949.0,994600,2021-12-30
1641254400000,4984.0,4990.0,4921.0,4960.0,1294900,2022-01-04
1641340800000,5002.0,5099.0,4960.0,5098.0,2291900,2022-01-05
1641427200000,5099.0,5145.0,5068.0,5093.0,1530800,2022-01-06
1641513600000,5127.0,5147.0,5039.0,5082.0,1529600,2022-01-07
1641859200000,5087.0,5096.0,5006.0,5092.0,1339100,2022-01-11
1641945600000,5099.0,5150.0,5092.0,5139.0,1641500,2022-01-12
1642032000000,5111.0,5121.0,5064.0,5105.0,1432000,2022-01-13
1642118400000,5080.0,5097.0,5043.0,5079.0,2231300,2022-01-14
1642377600000,5158.0,5263.0,5142.0,5175.0,1603900,2022-01-17
1642464000000,5141.0,5165.0,5046.0,5072.0,1355500,2022-01-18
1642550400000,5011.0,5052.0,4928.0,4955.0,1756600,2022-01-19
1642636800000,4970.0,5060.0,4966.0,5030.0,1302400,2022-01-20
1642723200000,4983.0,5133.0,4972.0,5112.0,2048600,2022-01-21
1642982400000,5100.0,5119.0,5064.0,5111.0,1063100,2022-01-24
1643068800000,5071.0,5108.0,5008.0,5063.0,1302800,2022-01-25
1643155200000,5071.0,5107.0,5008.0,5008.0,1000400,2022-01-26
1643241600000,5058.0,5069.0,4937.0,4969.0,1428400,2022-01-27
1643328000000,4969.0,5038.0,4965.0,5016.0,1262800,2022-01-28
1643587200000,5025.0,5030.0,4962.0,5013.0,1143000,2022-01-31
1643673600000,5009.0,5040.0,4962.0,4972.0,1217900,2022-02-01
1643760000000,5028.0,5105.0,5027.0,5066.0,1511500,2022-02-02
1643846400000,5089.0,5179.0,5076.0,5168.0,1595500,2022-02-03
1643932800000,5161.0,5192.0,5140.0,5192.0,1479500,2022-02-04
1644192000000,5150.0,5204.0,5132.0,5198.0,1141500,2022-02-07
1644278400000,5269.0,5328.0,5251.0,5299.0,1744000,2022-02-08
1644364800000,5307.0,5320.0,5258.0,5270.0,1436000,2022-02-09
1644451200000,5328.0,5328.0,5201.0,5258.0,1908300,2022-02-10
1644796800000,5100.0,5114.0,4746.0,4789.0,5425100,2022-02-14
