timestamp,open,high,low,close,volume,datetime
1636329600000,6015.0,6026.0,5990.0,6001.0,972600,2021-11-08
1636416000000,6030.0,6067.0,5963.0,5963.0,1111800,2021-11-09
1636502400000,5973.0,5994.0,5909.0,5916.0,851000,2021-11-10
1636588800000,5915.0,5982.0,5901.0,5948.0,1102800,2021-11-11
1636675200000,6000.0,6049.0,5985.0,6039.0,1309700,2021-11-12
1636934400000,6017.0,6037.0,5948.0,5952.0,1473700,2021-11-15
1637020800000,5962.0,6036.0,5960.0,5987.0,1271800,2021-11-16
1637107200000,5925.0,5997.0,5915.0,5968.0,1624700,2021-11-17
1637193600000,5948.0,5969.0,5902.0,5931.0,1093700,2021-11-18
1637280000000,5900.0,5933.0,5807.0,5910.0,2469400,2021-11-19
1637539200000,6010.0,6102.0,5858.0,6087.0,2418400,2021-11-22
1637712000000,6152.0,6218.0,6074.0,6078.0,2268500,2021-11-24
1637798400000,6093.0,6114.0,6056.0,6080.0,861600,2021-11-25
1637884800000,6040.0,6064.0,5946.0,5972.0,1387700,2021-11-26
1638144000000,5907.0,5914.0,5822.0,5844.0,1636300,2021-11-29
1638230400000,5866.0,5898.0,5708.0,5708.0,3528700,2021-11-30
1638316800000,5658.0,5814.0,5658.0,5791.0,1976600,2021-12-01
1638403200000,5747.0,5828.0,5720.0,5815.0,1946200,2021-12-02
1638489600000,5815.0,5882.0,5784.0,5882.0,1159200,2021-12-03
1638748800000,5911.0,5929.0,5808.0,5852.0,1046200,2021-12-06
1638835200000,5888.0,6017.0,5875.0,5996.0,1999300,2021-12-07
1638921600000,6096.0,6114.0,6022.0,6078.0,1841700,2021-12-08
1639008000000,6072.0,6135.0,6072.0,6080.0,1665100,2021-12-09
1639094400000,6143.0,6146.0,6050.0,6050.0,1409100,2021-12-10
1639353600000,6150.0,6249.0,6142.0,6151.0,1908100,2021-12-13
1639440000000,6280.0,6347.0,6255.0,6344.0,2568800,2021-12-14
1639526400000,6396.0,6465.0,6340.0,6340.0,1711900,2021-12-15
1639612800000,6470.0,6501.0,6400.0,6501.0,1567900,2021-12-16
1639699200000,6425.0,6457.0,6312.0,6361.0,3225200,2021-12-17
1639958400000,6241.0,6270.0,6215.0,6242.0,1690300,2021-12-20
1640044800000,6342.0,6355.0,6295.0,6307.0,1525700,2021-12-21
1640131200000,6359.0,6407.0,6319.0,6375.0,2123500,2021-12-22
1640217600000,6322.0,6403.0,6314.0,6403.0,1056500,2021-12-23
1640304000000,6405.0,6407.0,6328.0,6342.0,519600,2021-12-24
1640563200000,6377.0,6396.0,6336.0,6348.0,702300,2021-12-27
1640649600000,6419.0,6441.0,6380.0,6441.0,901700,2021-12-28
1640736000000,6420.0,6445.0,6364.0,6403.0,912700,2021-12-29
1640822400000,6429.0,6436.0,6375.0,6392.0,863600,2021-12-30
1641254400000,6414.0,6599.0,6414.0,6593.0,1601000,2022-01-04
1641340800000,6693.0,6829.0,6691.0,6807.0,2102900,2022-01-05
1641427200000,6900.0,6935.0,6830.0,6876.0,2211700,2022-01-06
1641513600000,6920.0,6984.0,6886.0,6933.0,2025100,2022-01-07
1641859200000,6914.0,7030.0,6873.0,7010.0,2174400,2022-01-11
1641945600000,7000.0,7059.0,6943.0,6990.0,1874900,2022-01-12
1642032000000,6933.0,7062.0,6911.0,7060.0,1686400,2022-01-13
1642118400000,7009.0,7045.0,6940.0,6995.0,1947200,2022-01-14
1642377600000,6994.0,7059.0,6925.0,6954.0,1559300,2022-01-17
1642464000000,6995.0,7037.0,6875.0,6920.0,1474000,2022-01-18
1642550400000,6851.0,6936.0,6826.0,6853.0,1718300,2022-01-19
1642636800000,6859.0,6881.0,6727.0,6801.0,1877200,2022-01-20
1642723200000,6729.0,6770.0,6685.0,6730.0,1827000,2022-01-21
1642982400000,6691.0,6805.0,6688.0,6789.0,1190000,2022-01-24
1643068800000,6726.0,6730.0,6623.0,6688.0,1674000,2022-01-25
1643155200000,6788.0,6814.0,6729.0,6781.0,1605800,2022-01-26
1643241600000,6881.0,6888.0,6773.0,6792.0,2342900,2022-01-27
1643328000000,6892.0,7028.0,6867.0,6991.0,2432800,2022-01-28
1643587200000,6891.0,6891.0,6757.0,6830.0,2288300,2022-01-31
1643673600000,6804.0,6876.0,6792.0,6823.0,1568100,2022-02-01
1643760000000,6804.0,6869.0,6770.0,6863.0,1784000,2022-02-02
1643846400000,6803.0,6916.0,6790.0,6897.0,1530000,2022-02-03
1643932800000,6946.0,7049.0,6936.0,6986.0,1764800,2022-02-04
1644192000000,6953.0,7087.0,6926.0,7087.0,1577900,2022-02-07
1644278400000,7151.0,7170.0,7041.0,7090.0,1438000,2022-02-08
1644364800000,7080.0,7160.0,7063.0,7074.0,1282700,2022-02-09
1644451200000,7080.0,7133.0,7032.0,7103.0,1165600,2022-02-10
1644796800000,7032.0,7092.0,6988.0,7040.0,1497000,2022-02-14
1644883200000,7158.0,7196.0,6880.0,6891.0,2179800,2022-02-15
1644969600000,7000.0,7070.0,6963.0,7056.0,1378900,2022-02-16
1645056000000,7015.0,7070.0,6964.0,7061.0,1360800,2022-02-17
1645142400000,6991.0,7061.0,6967.0,7038.0,1241800,2022-02-18
1645401600000,7033.0,7094.0,6941.0,7033.0,1035200,2022-02-21
1645488000000,6905.0,6951.0,6822.0,6878.0,1394300,2022-02-22
1645660800000,6835.0,6896.0,6750.0,6813.0,1719500,2022-02-24
1645747200000,6724.0,6738.0,6482.0,6566.0,2578800,2022-02-25
1646006400000,6466.0,6584.0,6460.0,6574.0,3012900,2022-02-28
