timestamp,open,high,low,close,volume,datetime
1636329600000,5840.0,5870.0,5450.0,5840.0,688900,2021-11-08
1636416000000,5750.0,5850.0,5690.0,5790.0,500600,2021-11-09
1636502400000,5770.0,5960.0,5750.0,5840.0,459300,2021-11-10
1636588800000,5810.0,5960.0,5770.0,5930.0,513200,2021-11-11
1636675200000,6000.0,6000.0,5740.0,5840.0,1031400,2021-11-12
1636934400000,5840.0,5860.0,5580.0,5690.0,721800,2021-11-15
1637020800000,5690.0,5760.0,5580.0,5690.0,934400,2021-11-16
1637107200000,5750.0,5820.0,5550.0,5610.0,552300,2021-11-17
1637193600000,5610.0,5630.0,5440.0,5460.0,715100,2021-11-18
1637280000000,5360.0,5640.0,5350.0,5630.0,862300,2021-11-19
1637539200000,5610.0,5720.0,5550.0,5600.0,535600,2021-11-22
1637712000000,5610.0,5650.0,5440.0,5580.0,850500,2021-11-24
1637798400000,5630.0,5630.0,5520.0,5540.0,475800,2021-11-25
1637884800000,5550.0,5610.0,5400.0,5460.0,769500,2021-11-26
1638144000000,5360.0,5560.0,5350.0,5370.0,1088200,2021-11-29
1638230400000,5470.0,5640.0,5320.0,5320.0,7092500,2021-11-30
1638316800000,5380.0,5480.0,5060.0,5130.0,1975400,2021-12-01
1638403200000,5230.0,5470.0,5180.0,5310.0,1093800,2021-12-02
1638489600000,5300.0,5560.0,5270.0,5560.0,582400,2021-12-03
1638748800000,5510.0,5520.0,5220.0,5240.0,760300,2021-12-06
1638835200000,5370.0,5470.0,5300.0,5390.0,459000,2021-12-07
1638921600000,5420.0,5430.0,5270.0,5390.0,588700,2021-12-08
1639008000000,5390.0,5450.0,5220.0,5230.0,504600,2021-12-09
1639094400000,5180.0,5200.0,5050.0,5050.0,547100,2021-12-10
1639353600000,5140.0,5180.0,5010.0,5040.0,476500,2021-12-13
1639440000000,5140.0,5150.0,4890.0,4910.0,793300,2021-12-14
1639526400000,4870.0,5040.0,4870.0,5020.0,950500,2021-12-15
1639612800000,5050.0,5050.0,4875.0,4890.0,725800,2021-12-16
1639699200000,4815.0,4920.0,4760.0,4790.0,982600,2021-12-17
1639958400000,4730.0,4855.0,4695.0,4765.0,609800,2021-12-20
1640044800000,4835.0,4905.0,4780.0,4875.0,378700,2021-12-21
1640131200000,4870.0,4910.0,4815.0,4860.0,290600,2021-12-22
1640217600000,4885.0,4890.0,4815.0,4865.0,221300,2021-12-23
1640304000000,4920.0,4940.0,4835.0,4870.0,213000,2021-12-24
1640563200000,4940.0,4960.0,4820.0,4860.0,270400,2021-12-27
1640649600000,4915.0,4925.0,4825.0,4905.0,258200,2021-12-28
1640736000000,4905.0,4950.0,4855.0,4920.0,220900,2021-12-29
1640822400000,4960.0,4970.0,4860.0,4935.0,235300,2021-12-30
1641254400000,4870.0,4900.0,4755.0,4785.0,412700,2022-01-04
1641340800000,4700.0,4715.0,4250.0,4310.0,1546800,2022-01-05
1641427200000,4240.0,4240.0,4020.0,4085.0,1819800,2022-01-06
1641513600000,4100.0,4115.0,3905.0,4000.0,1500500,2022-01-07
1641859200000,3995.0,3995.0,3850.0,3910.0,852900,2022-01-11
1641945600000,3920.0,4025.0,3865.0,4025.0,1301000,2022-01-12
1642032000000,4095.0,4135.0,3885.0,3895.0,811600,2022-01-13
1642118400000,3830.0,3875.0,3765.0,3825.0,754600,2022-01-14
1642377600000,3775.0,3840.0,3740.0,3780.0,407200,2022-01-17
1642464000000,3840.0,3935.0,3725.0,3900.0,968300,2022-01-18
1642550400000,3805.0,3845.0,3690.0,3705.0,745300,2022-01-19
1642636800000,3705.0,3825.0,3610.0,3785.0,976700,2022-01-20
1642723200000,3715.0,3785.0,3675.0,3775.0,562200,2022-01-21
1642982400000,3690.0,3755.0,3635.0,3745.0,663200,2022-01-24
1643068800000,3765.0,3830.0,3605.0,3630.0,876500,2022-01-25
1643155200000,3590.0,3685.0,3585.0,3635.0,544500,2022-01-26
1643241600000,3660.0,3680.0,3365.0,3375.0,1006200,2022-01-27
1643328000000,3405.0,3460.0,3320.0,3400.0,691500,2022-01-28
1643587200000,3395.0,3525.0,3365.0,3465.0,671100,2022-01-31
1643673600000,3675.0,3685.0,3465.0,3500.0,797400,2022-02-01
1643760000000,3155.0,3300.0,3095.0,3270.0,1659000,2022-02-02
1643846400000,3225.0,3240.0,3010.0,3070.0,1249900,2022-02-03
1643932800000,3005.0,3090.0,2940.0,3055.0,1747000,2022-02-04
1644192000000,3055.0,3100.0,2959.0,2999.0,1324400,2022-02-07
1644278400000,3020.0,3060.0,2912.0,2919.0,1382300,2022-02-08
1644364800000,2920.0,3020.0,2895.0,2987.0,1499800,2022-02-09
1644451200000,3010.0,3090.0,3000.0,3055.0,1089100,2022-02-10
1644796800000,2885.0,2887.0,2672.0,2750.0,1640400,2022-02-14
1644883200000,2780.0,2781.0,2592.0,2623.0,1112100,2022-02-15
1644969600000,2665.0,2705.0,2502.0,2523.0,1322000,2022-02-16
1645056000000,2505.0,2542.0,2434.0,2465.0,1307200,2022-02-17
1645142400000,2460.0,2516.0,2408.0,2477.0,1011400,2022-02-18
1645401600000,2427.0,2469.0,2401.0,2455.0,754800,2022-02-21
1645488000000,2430.0,2486.0,2395.0,2459.0,979700,2022-02-22
1645660800000,2445.0,2597.0,2436.0,2548.0,1723700,2022-02-24
1645747200000,2700.0,2732.0,2622.0,2724.0,1869300,2022-02-25
1646006400000,2735.0,2744.0,2626.0,2641.0,1495200,2022-02-28
1646092800000,2654.0,2719.0,2651.0,2668.0,1148600,2022-03-01
1646179200000,2623.0,2623.0,2531.0,2582.0,857000,2022-03-02
1646265600000,2632.0,2636.0,2557.0,2567.0,560400,2022-03-03
1646352000000,2556.0,2562.0,2424.0,2471.0,864400,2022-03-04
1646611200000,2450.0,2476.0,2339.0,2375.0,983000,2022-03-07
1646697600000,2345.0,2440.0,2315.0,2328.0,1006900,2022-03-08
1646784000000,2378.0,2378.0,2298.0,2344.0,693600,2022-03-09
1646870400000,2444.0,2478.0,2415.0,2465.0,657700,2022-03-10
1646956800000,2415.0,2437.0,2323.0,2384.0,659200,2022-03-11
1647216000000,2364.0,2427.0,2352.0,2374.0,713800,2022-03-14
1647302400000,2373.0,2395.0,2352.0,2374.0,750700,2022-03-15
1647388800000,2434.0,2459.0,2423.0,2443.0,644400,2022-03-16
1647475200000,2580.0,2624.0,2550.0,2589.0,850100,2022-03-17
1647561600000,2599.0,2623.0,2565.0,2598.0,741400,2022-03-18
1647907200000,2600.0,2603.0,2542.0,2562.0,703400,2022-03-22
1647993600000,2625.0,2685.0,2600.0,2634.0,711100,2022-03-23
1648080000000,2600.0,2660.0,2563.0,2660.0,583500,2022-03-24
1648166400000,2710.0,2742.0,2677.0,2717.0,1047300,2022-03-25
1648425600000,2695.0,2695.0,2544.0,2556.0,1055000,2022-03-28
1648512000000,2600.0,2660.0,2586.0,2643.0,753800,2022-03-29
1648598400000,2660.0,2726.0,2648.0,2707.0,1004300,2022-03-30
1648684800000,2688.0,2694.0,2571.0,2590.0,881800,2022-03-31
1648771200000,2597.0,2659.0,2528.0,2628.0,588100,2022-04-01
1649030400000,2628.0,2700.0,2627.0,2689.0,666000,2022-04-04
1649116800000,2739.0,2739.0,2640.0,2663.0,774100,2022-04-05
1649203200000,2634.0,2663.0,2613.0,2636.0,720600,2022-04-06
1649289600000,2586.0,2608.0,2517.0,2521.0,909100,2022-04-07
1649376000000,2542.0,2591.0,2490.0,2526.0,792000,2022-04-08
1649635200000,2476.0,2496.0,2359.0,2364.0,1270100,2022-04-11
1649721600000,2349.0,2373.0,2288.0,2315.0,866900,2022-04-12
1649808000000,2334.0,2459.0,2327.0,2451.0,1115000,2022-04-13
1649894400000,2447.0,2466.0,2360.0,2386.0,751700,2022-04-14
1649980800000,2345.0,2352.0,2282.0,2309.0,519700,2022-04-15
1650240000000,2277.0,2282.0,2179.0,2213.0,696100,2022-04-18
1650326400000,2234.0,2252.0,2184.0,2190.0,847400,2022-04-19
1650412800000,2235.0,2282.0,2184.0,2212.0,769600,2022-04-20
1650499200000,2184.0,2231.0,2166.0,2223.0,618200,2022-04-21
1650585600000,2171.0,2178.0,2112.0,2124.0,662100,2022-04-22
1650844800000,2057.0,2099.0,2045.0,2050.0,843300,2022-04-25
1650931200000,2079.0,2107.0,2024.0,2070.0,1022400,2022-04-26
1651017600000,2020.0,2043.0,1990.0,2040.0,1068700,2022-04-27
1651104000000,1990.0,2008.0,1967.0,1992.0,1155000,2022-04-28
1651449600000,2013.0,2041.0,1963.0,1998.0,734200,2022-05-02
